2022/12/06 13:42 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
145,18:00～19:00,12月06日,13:11,65,60

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
2022/12/06,08:40,85,2
2022/12/06,08:45,85,1
2022/12/06,08:50,85,1
2022/12/06,08:55,85,1
2022/12/06,09:00,86,1
2022/12/06,09:05,86,3
2022/12/06,09:10,86,3
2022/12/06,09:15,86,2
2022/12/06,09:20,85,2
2022/12/06,09:25,84,1
2022/12/06,09:30,84,1
2022/12/06,09:35,84,1
2022/12/06,09:40,84,1
2022/12/06,09:45,83,2
2022/12/06,09:50,82,2
2022/12/06,09:55,82,3
2022/12/06,10:00,82,3
2022/12/06,10:05,84,4
2022/12/06,10:10,84,4
2022/12/06,10:15,83,4
2022/12/06,10:20,83,4
2022/12/06,10:25,82,5
2022/12/06,10:30,82,5
2022/12/06,10:35,83,4
2022/12/06,10:40,82,4
2022/12/06,10:45,82,7
2022/12/06,10:50,81,7
2022/12/06,10:55,81,6
2022/12/06,11:00,80,6
2022/12/06,11:05,80,8
2022/12/06,11:10,80,8
2022/12/06,11:15,80,10
2022/12/06,11:20,80,10
2022/12/06,11:25,80,9
2022/12/06,11:30,80,9
2022/12/06,11:35,82,7
2022/12/06,11:40,82,7
2022/12/06,11:45,82,13
2022/12/06,11:50,81,13
2022/12/06,11:55,80,12
2022/12/06,12:00,80,12
2022/12/06,12:05,81,11
2022/12/06,12:10,81,11
2022/12/06,12:15,80,12
2022/12/06,12:20,80,12
2022/12/06,12:25,80,11
2022/12/06,12:30,81,11
2022/12/06,12:35,82,8
2022/12/06,12:40,82,8
2022/12/06,12:45,82,6
2022/12/06,12:50,83,6
2022/12/06,12:55,84,6
2022/12/06,13:00,85,6
2022/12/06,13:05,87,5
2022/12/06,13:10,88,5
2022/12/06,13:15,88,3
2022/12/06,13:20,89,3
2022/12/06,13:25,89,4
2022/12/06,13:30,88,4
2022/12/06,13:35,88,
2022/12/06,13:40,87,
2022/12/06,13:45,,
2022/12/06,13:50,,
2022/12/06,13:55,,
2022/12/06,14:00,,
2022/12/06,14:05,,
2022/12/06,14:10,,
2022/12/06,14:15,,
2022/12/06,14:20,,
2022/12/06,14:25,,
2022/12/06,14:30,,
2022/12/06,14:35,,
2022/12/06,14:40,,
2022/12/06,14:45,,
2022/12/06,14:50,,
2022/12/06,14:55,,
2022/12/06,15:00,,
2022/12/06,15:05,,
2022/12/06,15:10,,
2022/12/06,15:15,,
2022/12/06,15:20,,
2022/12/06,15:25,,
2022/12/06,15:30,,
2022/12/06,15:35,,
2022/12/06,15:40,,
2022/12/06,15:45,,
2022/12/06,15:50,,
2022/12/06,15:55,,
2022/12/06,16:00,,
2022/12/06,16:05,,
2022/12/06,16:10,,
2022/12/06,16:15,,
2022/12/06,16:20,,
2022/12/06,16:25,,
2022/12/06,16:30,,
2022/12/06,16:35,,
2022/12/06,16:40,,
2022/12/06,16:45,,
2022/12/06,16:50,,
2022/12/06,16:55,,
2022/12/06,17:00,,
2022/12/06,17:05,,
2022/12/06,17:10,,
2022/12/06,17:15,,
2022/12/06,17:20,,
2022/12/06,17:25,,
2022/12/06,17:30,,
2022/12/06,17:35,,
2022/12/06,17:40,,
2022/12/06,17:45,,
2022/12/06,17:50,,
2022/12/06,17:55,,
2022/12/06,18:00,,
2022/12/06,18:05,,
2022/12/06,18:10,,
2022/12/06,18:15,,
2022/12/06,18:20,,
2022/12/06,18:25,,
2022/12/06,18:30,,
2022/12/06,18:35,,
2022/12/06,18:40,,
2022/12/06,18:45,,
2022/12/06,18:50,,
2022/12/06,18:55,,
2022/12/06,19:00,,
2022/12/06,19:05,,
2022/12/06,19:10,,
2022/12/06,19:15,,
2022/12/06,19:20,,
2022/12/06,19:25,,
2022/12/06,19:30,,
2022/12/06,19:35,,
2022/12/06,19:40,,
2022/12/06,19:45,,
2022/12/06,19:50,,
2022/12/06,19:55,,
2022/12/06,20:00,,
2022/12/06,20:05,,
2022/12/06,20:10,,
2022/12/06,20:15,,
2022/12/06,20:20,,
2022/12/06,20:25,,
2022/12/06,20:30,,
2022/12/06,20:35,,
2022/12/06,20:40,,
2022/12/06,20:45,,
2022/12/06,20:50,,
2022/12/06,20:55,,
2022/12/06,21:00,,
2022/12/06,21:05,,
2022/12/06,21:10,,
2022/12/06,21:15,,
2022/12/06,21:20,,
2022/12/06,21:25,,
2022/12/06,21:30,,
2022/12/06,21:35,,
2022/12/06,21:40,,
2022/12/06,21:45,,
2022/12/06,21:50,,
2022/12/06,21:55,,
2022/12/06,22:00,,
2022/12/06,22:05,,
2022/12/06,22:10,,
2022/12/06,22:15,,
2022/12/06,22:20,,
2022/12/06,22:25,,
2022/12/06,22:30,,
2022/12/06,22:35,,
2022/12/06,22:40,,
2022/12/06,22:45,,
2022/12/06,22:50,,
2022/12/06,22:55,,
2022/12/06,23:00,,
2022/12/06,23:05,,
2022/12/06,23:10,,
2022/12/06,23:15,,
2022/12/06,23:20,,
2022/12/06,23:25,,
2022/12/06,23:30,,
2022/12/06,23:35,,
2022/12/06,23:40,,
2022/12/06,23:45,,
2022/12/06,23:50,,
2022/12/06,23:55,,
