2022/10/05 09:18 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
801,14:00～15:00,10月05日,09:10,12,89

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
2022/10/5,1:35,549,0
2022/10/5,1:40,546,0
2022/10/5,1:45,542,0
2022/10/5,1:50,542,0
2022/10/5,1:55,539,0
2022/10/5,2:00,534,0
2022/10/5,2:05,533,0
2022/10/5,2:10,539,0
2022/10/5,2:15,545,0
2022/10/5,2:20,552,0
2022/10/5,2:25,557,0
2022/10/5,2:30,556,0
2022/10/5,2:35,556,0
2022/10/5,2:40,555,0
2022/10/5,2:45,558,0
2022/10/5,2:50,563,0
2022/10/5,2:55,558,0
2022/10/5,3:00,564,0
2022/10/5,3:05,565,0
2022/10/5,3:10,567,0
2022/10/5,3:15,572,0
2022/10/5,3:20,575,0
2022/10/5,3:25,578,0
2022/10/5,3:30,589,0
2022/10/5,3:35,594,0
2022/10/5,3:40,592,0
2022/10/5,3:45,599,0
2022/10/5,3:50,598,0
2022/10/5,3:55,595,0
2022/10/5,4:00,599,0
2022/10/5,4:05,595,0
2022/10/5,4:10,597,0
2022/10/5,4:15,596,0
2022/10/5,4:20,597,0
2022/10/5,4:25,606,0
2022/10/5,4:30,604,0
2022/10/5,4:35,604,0
2022/10/5,4:40,611,0
2022/10/5,4:45,613,0
2022/10/5,4:50,618,0
2022/10/5,4:55,619,0
2022/10/5,5:00,618,0
2022/10/5,5:05,619,0
2022/10/5,5:10,616,0
2022/10/5,5:15,614,0
2022/10/5,5:20,609,0
2022/10/5,5:25,610,0
2022/10/5,5:30,610,0
2022/10/5,5:35,612,0
2022/10/5,5:40,606,0
2022/10/5,5:45,611,0
2022/10/5,5:50,603,0
2022/10/5,5:55,606,0
2022/10/5,6:00,602,0
2022/10/5,6:05,602,0
2022/10/5,6:10,602,0
2022/10/5,6:15,608,0
2022/10/5,6:20,604,1
2022/10/5,6:25,604,1
2022/10/5,6:30,603,3
2022/10/5,6:35,608,4
2022/10/5,6:40,609,6
2022/10/5,6:45,604,8
2022/10/5,6:50,612,10
2022/10/5,6:55,616,12
2022/10/5,7:00,613,14
2022/10/5,7:05,615,17
2022/10/5,7:10,618,20
2022/10/5,7:15,621,23
2022/10/5,7:20,611,25
2022/10/5,7:25,609,27
2022/10/5,7:30,625,30
2022/10/5,7:35,621,32
2022/10/5,7:40,623,37
2022/10/5,7:45,631,40
2022/10/5,7:50,635,45
2022/10/5,7:55,633,50
2022/10/5,8:00,649,53
2022/10/5,8:05,655,57
2022/10/5,8:10,661,59
2022/10/5,8:15,662,62
2022/10/5,8:20,668,68
2022/10/5,8:25,679,74
2022/10/5,8:30,677,80
2022/10/5,8:35,672,85
2022/10/5,8:40,683,90
2022/10/5,8:45,692,98
2022/10/5,8:50,686,106
2022/10/5,8:55,685,110
2022/10/5,9:00,685,115
2022/10/5,9:05,696,127
2022/10/5,9:10,700,139
2022/10/5,9:15,,
2022/10/5,9:20,,
2022/10/5,9:25,,
2022/10/5,9:30,,
2022/10/5,9:35,,
2022/10/5,9:40,,
2022/10/5,9:45,,
2022/10/5,9:50,,
2022/10/5,9:55,,
2022/10/5,10:00,,
2022/10/5,10:05,,
2022/10/5,10:10,,
2022/10/5,10:15,,
2022/10/5,10:20,,
2022/10/5,10:25,,
2022/10/5,10:30,,
2022/10/5,10:35,,
2022/10/5,10:40,,
2022/10/5,10:45,,
2022/10/5,10:50,,
2022/10/5,10:55,,
2022/10/5,11:00,,
2022/10/5,11:05,,
2022/10/5,11:10,,
2022/10/5,11:15,,
2022/10/5,11:20,,
2022/10/5,11:25,,
2022/10/5,11:30,,
2022/10/5,11:35,,
2022/10/5,11:40,,
2022/10/5,11:45,,
2022/10/5,11:50,,
2022/10/5,11:55,,
2022/10/5,12:00,,
2022/10/5,12:05,,
2022/10/5,12:10,,
2022/10/5,12:15,,
2022/10/5,12:20,,
2022/10/5,12:25,,
2022/10/5,12:30,,
2022/10/5,12:35,,
2022/10/5,12:40,,
2022/10/5,12:45,,
2022/10/5,12:50,,
2022/10/5,12:55,,
2022/10/5,13:00,,
2022/10/5,13:05,,
2022/10/5,13:10,,
2022/10/5,13:15,,
2022/10/5,13:20,,
2022/10/5,13:25,,
2022/10/5,13:30,,
2022/10/5,13:35,,
2022/10/5,13:40,,
2022/10/5,13:45,,
2022/10/5,13:50,,
2022/10/5,13:55,,
2022/10/5,14:00,,
2022/10/5,14:05,,
2022/10/5,14:10,,
2022/10/5,14:15,,
2022/10/5,14:20,,
2022/10/5,14:25,,
2022/10/5,14:30,,
2022/10/5,14:35,,
2022/10/5,14:40,,
2022/10/5,14:45,,
2022/10/5,14:50,,
2022/10/5,14:55,,
2022/10/5,15:00,,
2022/10/5,15:05,,
2022/10/5,15:10,,
2022/10/5,15:15,,
2022/10/5,15:20,,
2022/10/5,15:25,,
2022/10/5,15:30,,
2022/10/5,15:35,,
2022/10/5,15:40,,
2022/10/5,15:45,,
2022/10/5,15:50,,
2022/10/5,15:55,,
2022/10/5,16:00,,
2022/10/5,16:05,,
2022/10/5,16:10,,
2022/10/5,16:15,,
2022/10/5,16:20,,
2022/10/5,16:25,,
2022/10/5,16:30,,
2022/10/5,16:35,,
2022/10/5,16:40,,
2022/10/5,16:45,,
2022/10/5,16:50,,
2022/10/5,16:55,,
2022/10/5,17:00,,
2022/10/5,17:05,,
2022/10/5,17:10,,
2022/10/5,17:15,,
2022/10/5,17:20,,
2022/10/5,17:25,,
2022/10/5,17:30,,
2022/10/5,17:35,,
2022/10/5,17:40,,
2022/10/5,17:45,,
2022/10/5,17:50,,
2022/10/5,17:55,,
2022/10/5,18:00,,
2022/10/5,18:05,,
2022/10/5,18:10,,
2022/10/5,18:15,,
2022/10/5,18:20,,
2022/10/5,18:25,,
2022/10/5,18:30,,
2022/10/5,18:35,,
2022/10/5,18:40,,
2022/10/5,18:45,,
2022/10/5,18:50,,
2022/10/5,18:55,,
2022/10/5,19:00,,
2022/10/5,19:05,,
2022/10/5,19:10,,
2022/10/5,19:15,,
2022/10/5,19:20,,
2022/10/5,19:25,,
2022/10/5,19:30,,
2022/10/5,19:35,,
2022/10/5,19:40,,
2022/10/5,19:45,,
2022/10/5,19:50,,
2022/10/5,19:55,,
2022/10/5,20:00,,
2022/10/5,20:05,,
2022/10/5,20:10,,
2022/10/5,20:15,,
2022/10/5,20:20,,
2022/10/5,20:25,,
2022/10/5,20:30,,
2022/10/5,20:35,,
2022/10/5,20:40,,
2022/10/5,20:45,,
2022/10/5,20:50,,
2022/10/5,20:55,,
2022/10/5,21:00,,
2022/10/5,21:05,,
2022/10/5,21:10,,
2022/10/5,21:15,,
2022/10/5,21:20,,
2022/10/5,21:25,,
2022/10/5,21:30,,
2022/10/5,21:35,,
2022/10/5,21:40,,
2022/10/5,21:45,,
2022/10/5,21:50,,
2022/10/5,21:55,,
2022/10/5,22:00,,
2022/10/5,22:05,,
2022/10/5,22:10,,
2022/10/5,22:15,,
2022/10/5,22:20,,
2022/10/5,22:25,,
2022/10/5,22:30,,
2022/10/5,22:35,,
2022/10/5,22:40,,
2022/10/5,22:45,,
2022/10/5,22:50,,
2022/10/5,22:55,,
2022/10/5,23:00,,
2022/10/5,23:05,,
2022/10/5,23:10,,
2022/10/5,23:15,,
2022/10/5,23:20,,
2022/10/5,23:25,,
2022/10/5,23:30,,
2022/10/5,23:35,,
2022/10/5,23:40,,
2022/10/5,23:45,,
2022/10/5,23:50,,
2022/10/5,23:55,,
